record_id,canonical_name,primary_category,catalog_version,catalog_search_cutoff,relationship_review_date,official_source_url,source_check_status,review_outcome,outgoing_relationship_count,outgoing_relationship_types,outgoing_target_record_ids,incoming_relationship_count,incoming_source_record_ids,evidence_urls,external_or_unresolved_sources,rejected_candidate_notes,review_scope,reviewer
refuge2,REFUGE2 — Retinal Fundus Glaucoma Challenge 2,fundus,0.3.0,2026-07-25,2026-08-01,https://drive.google.com/file/d/1DspRzDqypeBOxZnWPQxmXprNVmJwkBRJ/view,checked_against_cited_source,confirmed_catalog_relationship,1,version_of,refuge2018,0,,https://refuge.grand-challenge.org/,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
refuge2018,REFUGE 2018: Retinal Fundus Glaucoma Challenge,fundus,0.3.0,2026-07-25,2026-08-01,https://refuge.grand-challenge.org/,checked_against_cited_source,confirmed_catalog_relationship,0,,,6,fundus_domain_generalization|lmod_plus|mm_retinal_reason|refuge1_multirater|refuge2|smdg,https://huggingface.co/datasets/lxirich/MM-Retinal-Reason/tree/d6243baa82c0914dba3c6f43ca79fdbf856982ef|https://huggingface.co/datasets/realslimman/REFUGE-MultiRater|https://kfzyqin.github.io/lmod_plus/|https://refuge.grand-challenge.org/|https://www.kaggle.com/datasets/deathtrooper/multichannel-glaucoma-benchmark-dataset|https://zenodo.org/records/8009107,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
reta_benchmark,RETA Benchmark for Retinal Vascular Tree Analysis,fundus,0.3.0,2026-07-25,2026-08-01,https://doi.org/10.6084/m9.figshare.16960855,checked_against_cited_source,confirmed_catalog_relationship,1,derived_from,idrid,0,,https://doi.org/10.6084/m9.figshare.16960855,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
retina_age_analysis,Retina Age Analysis,fundus,0.3.0,2026-07-25,2026-08-01,https://huggingface.co/datasets/ramankamran/retina-age-analysis,checked_against_cited_source,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
retinal_corrugations_oct,Outer Retinal Corrugations Imaging Dataset,oct,0.3.0,2026-07-25,2026-08-01,https://data.mendeley.com/datasets/bzsc7gd9p3/2,checked_against_cited_source,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
retinal_dr_longitudinal,Retinal DR Longitudinal Fundus Pairs,fundus,0.3.0,2026-07-25,2026-08-01,https://huggingface.co/datasets/usama10/retinal-dr-longitudinal,checked_against_cited_source,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
retinal_vessel_robustness,Natural Robustness Benchmark for Retinal Vessel Segmentation,fundus,0.3.0,2026-07-25,2026-08-01,https://zenodo.org/records/12659652,checked_against_cited_source,confirmed_catalog_relationship,3,derived_from,chase_db1|drive|stare,0,,https://zenodo.org/records/12659652,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
retouch,RETOUCH: RETinal OCT Fluid Challenge,oct,0.3.0,2026-07-25,2026-08-01,https://retouch.grand-challenge.org/,checked_against_cited_source,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
rfmid,RFMiD: Retinal Fundus Multi-disease Image Dataset,fundus,0.3.0,2026-07-25,2026-08-01,https://www.kaggle.com/datasets/andrewmvd/retinal-disease-classification,checked_against_cited_source,confirmed_catalog_relationship,0,,,6,amdnet23|mm_retinal_reason|multieye|mured|rao_fundus|rfmid2,https://arxiv.org/abs/2412.09402|https://doi.org/10.17632/5428684j44.2|https://doi.org/10.17632/pc4mb3h8hz.1|https://doi.org/10.17632/yj35kjgrv3.1|https://huggingface.co/datasets/lxirich/MM-Retinal-Reason/tree/d6243baa82c0914dba3c6f43ca79fdbf856982ef|https://zenodo.org/records/7505822,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
rfmid2,RFMiD 2.0 Auxiliary Multi-Disease Fundus Dataset,fundus,0.3.0,2026-07-25,2026-08-01,https://zenodo.org/records/7505822,checked_against_cited_source,confirmed_catalog_relationship,1,extension_of,rfmid,2,multieye|x_pcr,https://arxiv.org/abs/2412.09402|https://huggingface.co/datasets/Fantasy666/X-PCR/tree/06a318fd852230326386e3c6514d8a11b7a6b4af|https://zenodo.org/records/7505822,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
riga,RIGA: Retinal Fundus Images for Glaucoma Analysis,fundus,0.3.0,2026-07-25,2026-08-01,https://deepblue.lib.umich.edu/data/concern/data_sets/3b591905z,checked_against_cited_source,confirmed_catalog_relationship,0,,,2,fundus_domain_generalization|riga_plus,https://zenodo.org/records/6325549|https://zenodo.org/records/8009107,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
riga_plus,RIGA+ Domain Adaptation Dataset,fundus,0.3.0,2026-07-25,2026-08-01,https://zenodo.org/records/6325549,checked_against_cited_source,confirmed_catalog_relationship,1,derived_from,riga,0,,https://zenodo.org/records/6325549,Original MESSIDOR,"RIGA+ cites original MESSIDOR, not MESSIDOR-2, so no edge to messidor2 is asserted.","Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
rimone_dl,RIM-ONE DL,fundus,0.3.0,2026-07-25,2026-08-01,https://www.kaggle.com/datasets/orvile/rim-one-retinal-dataset-for-assessing-glaucoma,checked_against_cited_source,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
rite,RITE: Retinal Images Vessel Tree Extraction (Artery/Vein),fundus,0.3.0,2026-07-25,2026-08-01,https://eye.medicine.uiowa.edu/rite-dataset,checked_against_cited_source,confirmed_catalog_relationship,1,derived_from,drive,0,,https://medicine.uiowa.edu/eye/rite-dataset,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
roc,ROC: Retinopathy Online Challenge,fundus,0.3.0,2026-07-25,2026-08-01,http://webeye.ophth.uiowa.edu/ROC/,checked_against_cited_source,confirmed_catalog_relationship,0,,,1,mm_retinal_reason,https://huggingface.co/datasets/lxirich/MM-Retinal-Reason/tree/d6243baa82c0914dba3c6f43ca79fdbf856982ef,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
rocc,ROCC: Retinal OCT Classification Challenge,oct,0.3.0,2026-07-25,2026-08-01,https://rocc.grand-challenge.org/,checked_against_cited_source,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
rop_ostrava,Retinal Image Dataset of Infants and ROP (Ostrava),fundus,0.3.0,2026-07-25,2026-08-01,https://www.kaggle.com/datasets/jananowakova/retinal-image-dataset-of-infants-and-rop,checked_against_cited_source,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
rop_synthetic_mendeley,Synthetic Medical Images for ROP Diagnosis,fundus,0.3.0,2026-07-25,2026-08-01,https://data.mendeley.com/datasets/fscyyhg6vt/1,checked_against_cited_source,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
rop_uwf_intelligent,Fundus Dataset for Intelligent ROP System,fundus,0.3.0,2026-07-25,2026-08-01,https://doi.org/10.6084/m9.figshare.25514449,checked_against_cited_source,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
rose,ROSE: Retinal OCT-Angiography Vessel Segmentation,octa,0.3.0,2026-07-25,2026-08-01,https://zenodo.org/doi/10.5281/zenodo.12775880,checked_against_cited_source,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
ru_medical_texts_ophthalmology,Ophthalmology Russian-English Medical Text Translations,text,0.3.0,2026-07-25,2026-08-01,https://www.kaggle.com/datasets/cheshrcat/ru-medical-texts-ophtalmology,checked_against_cited_source,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
rvo_me,RVO-ME: Retinal Vein Occlusion Macular Edema OCT Dataset,oct,0.3.0,2026-07-25,2026-08-01,https://doi.org/10.6084/m9.figshare.29804435.v1,checked_against_cited_source,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
sics155,SICS-155 Small Incision Cataract Surgery Videos,surgical_video,0.3.0,2026-07-25,2026-08-01,https://zenodo.org/records/19482928,checked_against_cited_source,no_documented_catalog_relationship_identified,0,,,0,,,,"The SICS-155 source compares its phases with Cataract-101, CATARACTS, and CaDIS but describes a distinct recruited cohort.","Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
slid,SLID: Slit-Lamp Image Dataset,multimodal,0.3.0,2026-07-25,2026-08-01,https://github.com/xumingyu-hub/SLID,checked_against_cited_source,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
smdg,SMDG-19: Standardized Multi-channel Glaucoma Benchmark,fundus,0.3.0,2026-07-25,2026-08-01,https://www.kaggle.com/datasets/deathtrooper/multichannel-glaucoma-benchmark-dataset,checked_against_cited_source,confirmed_catalog_relationship,10,derived_from,airogs|beh|drishti_gs|fives|g1020|hrf|jsiec|odir2019|papila|refuge2018,0,,https://www.kaggle.com/datasets/deathtrooper/multichannel-glaucoma-benchmark-dataset,CRFO-v4|DR-HAGIS|LES-AV|ORIGA-light|sjchoi86-HRF,"EyePACS-AIROGS is mapped to airogs, not to the cataloged diabetic-retinopathy eyepacs record.","Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
soul_octa,SOUL: OCTA Human-Machine Collaborative Annotation Dataset,octa,0.3.0,2026-07-25,2026-08-01,https://doi.org/10.6084/m9.figshare.24893358.v3,checked_against_cited_source,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
stage_task1,STAGE 2023 Task 1 — Mean Deviation Prediction from OCT,oct,0.3.0,2026-07-25,2026-08-01,https://aistudio.baidu.com/aistudio/competition/detail/968/0/datasets,checked_against_cited_source,confirmed_catalog_relationship,2,same_or_overlapping_cohort_as,stage_task2|stage_task3,3,mm_retinal_reason|stage_task2|stage_task3,https://aistudio.baidu.com/aistudio/competition/detail/968/0/datasets|https://huggingface.co/datasets/lxirich/MM-Retinal-Reason/tree/d6243baa82c0914dba3c6f43ca79fdbf856982ef,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
stage_task2,STAGE 2023 Task 2 — Visual Field Sensitivity Map Prediction,oct,0.3.0,2026-07-25,2026-08-01,https://aistudio.baidu.com/aistudio/competition/detail/968/0/datasets,checked_against_cited_source,confirmed_catalog_relationship,2,same_or_overlapping_cohort_as,stage_task1|stage_task3,3,mm_retinal_reason|stage_task1|stage_task3,https://aistudio.baidu.com/aistudio/competition/detail/968/0/datasets|https://huggingface.co/datasets/lxirich/MM-Retinal-Reason/tree/d6243baa82c0914dba3c6f43ca79fdbf856982ef,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
stage_task3,STAGE 2023 Task 3 — Pattern Deviation Probability Map,oct,0.3.0,2026-07-25,2026-08-01,https://aistudio.baidu.com/aistudio/competition/detail/968/0/datasets,checked_against_cited_source,confirmed_catalog_relationship,2,same_or_overlapping_cohort_as,stage_task1|stage_task2,2,stage_task1|stage_task2,https://aistudio.baidu.com/aistudio/competition/detail/968/0/datasets,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
stare,STARE: Structured Analysis of the Retina,fundus,0.3.0,2026-07-25,2026-08-01,https://cecas.clemson.edu/~ahoover/stare/,checked_against_cited_source,confirmed_catalog_relationship,0,,,4,mm_retinal_reason|multieye|mured|retinal_vessel_robustness,https://arxiv.org/abs/2412.09402|https://doi.org/10.17632/pc4mb3h8hz.1|https://huggingface.co/datasets/lxirich/MM-Retinal-Reason/tree/d6243baa82c0914dba3c6f43ca79fdbf856982ef|https://zenodo.org/records/12659652,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
superccm_fineset,SuperCCM-FineSet,confocal,0.3.0,2026-07-25,2026-08-01,https://zenodo.org/records/17051148,checked_against_cited_source,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
sustech_sysu,SUSTech-SYSU Diabetic Retinopathy + Exudate Dataset,fundus,0.3.0,2026-07-25,2026-08-01,https://doi.org/10.6084/m9.figshare.12570770,checked_against_cited_source,confirmed_catalog_relationship,0,,,1,mm_retinal_reason,https://huggingface.co/datasets/lxirich/MM-Retinal-Reason/tree/d6243baa82c0914dba3c6f43ca79fdbf856982ef,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
syn_oct,SYN-OCT Synthetic Glaucoma OCT Dataset,oct,0.3.0,2026-07-25,2026-08-01,https://doi.org/10.5281/zenodo.17151869,checked_against_cited_source,external_or_unresolved_relationship_only,0,,,0,,,Private Singapore source scans,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
tear_meniscus,Multicentre Tear Meniscus Segmentation Dataset,multimodal,0.3.0,2026-07-25,2026-08-01,https://doi.org/10.6084/m9.figshare.28650536.v2,checked_against_cited_source,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
teyed,TEyeD Real-World Eye-Tracking Dataset,eye_tracking,0.3.0,2026-07-25,2026-08-01,https://arxiv.org/abs/2102.02115,checked_against_cited_source,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
thoct1800,THOCT1800 Retinal OCT Dataset,oct,0.3.0,2026-07-25,2026-08-01,https://github.com/SJD095/OCT-Segmentation,checked_against_cited_source,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
thyroid_ophthalmopathy_external,Thyroid Ophthalmopathy External Ocular Images,external_eye,0.3.0,2026-07-25,2026-08-01,https://data.mendeley.com/datasets/z7ys7r4bdn/2,checked_against_cited_source,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
tian_oct,Tian OCTRIMA 3D OCT Layer Segmentation Dataset,oct,0.3.0,2026-07-25,2026-08-01,https://doi.org/10.1371/journal.pone.0133908.s002,checked_against_cited_source,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
tom500,TOM500: Multi-Organ Annotated Orbital MRI Dataset for Thyroid Eye Disease,multimodal,0.3.0,2026-07-25,2026-08-01,https://doi.org/10.6084/m9.figshare.27133389.v1,checked_against_cited_source,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
toxofundus,ToxoFundus: Ocular Toxoplasmosis Fundus Dataset,fundus,0.3.0,2026-07-25,2026-08-01,https://www.kaggle.com/datasets/nafin59/ocular-toxoplasmosis-fundus-images-dataset,checked_against_cited_source,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
trend2_fundus,TREND2 Chronic Disease Portable Fundus Dataset,fundus,0.3.0,2026-07-25,2026-08-01,https://zenodo.org/records/7678656,checked_against_cited_source,confirmed_catalog_relationship,1,extension_of,trend_fundus,0,,https://zenodo.org/records/7678656,TREND project relationship without documented sample overlap,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
trend_fundus,TREND Portable Fundus Microvascular Network Dataset,fundus,0.3.0,2026-07-25,2026-08-01,https://zenodo.org/records/4521044,checked_against_cited_source,confirmed_catalog_relationship,0,,,1,trend2_fundus,https://zenodo.org/records/7678656,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
tsukazaki_uwf,Tsukazaki Hospital UWF Fundus Dataset,uwf_fundus,0.3.0,2026-07-25,2026-08-01,https://github.com/DateCazuki/Fundus_Diagnosis,checked_against_cited_source,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
ubiris_v2,UBIRIS.v2 Noisy Visible-Wavelength Iris Database,iris_biometrics,0.3.0,2026-07-25,2026-08-01,https://iris.di.ubi.pt/index.html,checked_against_cited_source,external_or_unresolved_relationship_only,0,,,0,,,UBIRIS.v1,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
umn_parhi_oct,UMN Parhi Lab AMD OCT Fluid Segmentation Dataset,oct,0.3.0,2026-07-25,2026-08-01,http://people.ece.umn.edu/users/parhi/.DATA/OCT/DME/UMNDataset.mat,checked_against_cited_source,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
ut_fsocta,UTHealth Fundus and Synthetic OCTA Dataset,multimodal,0.3.0,2026-07-25,2026-08-01,https://zenodo.org/records/6476639,checked_against_cited_source,no_documented_catalog_relationship_identified,0,,,0,,,,UT-FSOCTA uses the ROSE algorithm for processing; it does not state that ROSE dataset images were reused.,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
uveitis_smote,Image Dataset on Eye Diseases Classification with Symptoms and SMOTE Validation,multimodal,0.3.0,2026-07-25,2026-08-01,https://data.mendeley.com/datasets/n9zp473wfw/2,checked_against_cited_source,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
uwf_dr,UWF DR Reasoning Dataset,uwf_fundus,0.3.0,2026-07-25,2026-08-01,https://drive.google.com/drive/folders/1wOqM-O_amSwMdli4OlFnGpf4hslPgDNu,checked_against_cited_source,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
uwf_dr_peng,"UWF Fundus DR Dataset (Peng et al., 2026)",uwf_fundus,0.3.0,2026-07-25,2026-08-01,https://doi.org/10.6084/m9.figshare.31259494,checked_against_cited_source,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
uwf_tumor,UWF Fundus Intraocular Tumor Dataset,uwf_fundus,0.3.0,2026-07-25,2026-08-01,https://doi.org/10.6084/m9.figshare.27986258,checked_against_cited_source,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
uwf_zhejiang,Open UWF Fundus Dataset with Disease + Quality Labels,uwf_fundus,0.3.0,2026-07-25,2026-08-01,https://doi.org/10.6084/m9.figshare.26936446,checked_against_cited_source,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
uwhvf,UWHVF: University of Washington Humphrey Visual Field,visual_field,0.3.0,2026-07-25,2026-08-01,https://github.com/uw-biomedical-ml/uwhvf/archive/refs/heads/master.zip,checked_against_cited_source,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
vietai_retinal_disease,VietAI Retinal Disease Detection 2020,fundus,0.3.0,2026-07-25,2026-08-01,https://www.kaggle.com/competitions/vietai-advance-retinal-disease-detection-2020/data,checked_against_cited_source,confirmed_catalog_relationship,0,,,1,multieye,https://arxiv.org/abs/2412.09402,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
visual_field_testing_experiment,Visual Field Testing Experiment,visual_field,0.3.0,2026-07-25,2026-08-01,https://www.kaggle.com/datasets/shozosaeki/visual-field-testing-experiment,checked_against_cited_source,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
x_pcr,X-PCR Ophthalmology Progressive Clinical Reasoning Benchmark,multimodal,0.3.0,2026-07-25,2026-08-01,https://huggingface.co/datasets/Fantasy666/X-PCR,checked_against_cited_source,confirmed_catalog_relationship,14,derived_from,aptos2019|beh|deepdrid|eye_disease_image_mendeley|eyepacs|harvard_gdp|jsiec|kermany_oct|mured|oct_c8|octid|odir2019|oimhs|rfmid2,0,,https://huggingface.co/datasets/Fantasy666/X-PCR/tree/06a318fd852230326386e3c6514d8a11b7a6b4af,APTOS FFA 2023|EyesPhotos|RetCam source labeled images|Retina (ambiguous source label),The source label APTOS FFA 2023 is distinct from APTOS2019; only the separately labeled APTOS2019 rows are mapped to aptos2019.,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
